0,1
-1.2339019775390625,36.80351257324219
-1.2352752685546875,36.80351257324219
-1.2339019775390625,36.80213928222656
-1.2339019775390625,36.80076599121094
-1.2339019775390625,36.79939270019531
-1.2339019775390625,36.79801940917969
-1.2325286865234375,36.79801940917969
-1.2325286865234375,36.79664611816406
-1.2339019775390625,36.79527282714844
-1.2339019775390625,36.79389953613281
-1.2352752685546875,36.79389953613281
-1.2352752685546875,36.79252624511719
-1.2366485595703125,36.79252624511719
-1.2380218505859375,36.79252624511719
-1.2380218505859375,36.79115295410156
